tarih,ATM_01_Levent,ATM_02_Beşiktaş,ATM_03_Şişli,ATM_04_Fatih,ATM_05_Bağcılar,ATM_06_Bakırköy,ATM_07_Zeytinburnu,ATM_08_Eyüpsultan,ATM_09_Sarıyer,ATM_10_Maslak,ATM_11_Kadıköy,ATM_12_Üsküdar,ATM_13_Ataşehir,ATM_14_Maltepe,ATM_15_Kartal,ATM_16_Pendik,ATM_17_Tuzla,ATM_18_Beykoz,ATM_19_Ümraniye,ATM_20_Sultanbeyli
2023-06-12,131534.4882707104,60027.43086937141,63890.69056682176,53457.45845612065,103107.50774939681,40445.319634074825,48608.33996090951,42237.15984188394,38655.8804447445,100459.15823643468,64405.920590652066,60085.79926401353,61228.68936262161,42144.586545824175,45789.93289710641,47590.19246199051,45924.2061142708,24743.974381586333,57337.81091890367,32038.51249432103
2023-06-13,66411.97668506148,59259.41599326179,66602.04334126647,69878.25945163387,109109.54112953857,38893.99607656206,48876.113388684505,47372.58002535506,32866.610739545686,73868.57078690612,65275.19426490369,38364.820155387686,71888.30117796526,42973.036717134855,54340.93604591647,40222.29603784801,42362.062134350504,24160.48402146339,46429.833727344274,30300.698999166423
2023-06-14,101338.94063028268,78370.57131180716,66459.99786963972,50726.85876053889,93083.24323058983,38543.410144438814,40921.004627645394,34957.939467366756,35115.70066907536,85610.33525099748,87623.93432816786,50804.238228693954,106640.66986116926,47854.80463191765,46523.09889944162,44229.943633145456,23500.314705572066,39494.143927441226,68683.80210771468,35239.43314510371
2023-06-15,72943.74453091437,59636.918782017055,88439.1035539822,68899.6849640221,120849.07073021571,50210.8298147221,36443.354111610075,45739.85139680666,45545.09016939459,68463.13047545186,67198.84193783508,75236.8049092413,99905.210061649,46564.264928086915,40160.16378895801,39422.06791636511,46849.24271652979,35261.857580426746,73516.43482964467,43060.06515638884
2023-06-16,135686.67736846022,67145.0276293044,81947.05481081997,73434.54983269899,69882.49574141884,63551.61096056864,67359.09019200788,68680.04784418977,40959.859654144224,128349.29103786508,93549.43766953655,77200.86288834743,68302.56913484122,67424.45726367958,69735.35140470865,38280.63908024786,44046.0102804468,56495.522634471396,110289.32907119788,34570.53807398856
2023-06-17,167971.5412166488,83054.60912486687,90315.66067545468,94068.67802094959,231866.84765260492,66460.07645374529,78926.02606360796,46721.075092754836,48671.01894531658,86519.34623902373,110968.23411932468,68098.90823076083,226728.59253556927,71964.26979777469,71708.18124158714,67215.64438383873,22042.24347823104,41514.07386764222,109937.56520262315,54314.04768797692
2023-06-18,112468.64833760865,73016.13933856766,85570.72725211781,57440.840264714156,133861.6663572992,54743.1421311925,69202.51125456514,48796.01861275193,43957.30966732479,52397.66591775008,105780.36823853246,97550.65495870713,134078.42706300478,45639.484491038485,54373.00268433959,60689.8695337913,20758.923735347165,34539.52583760167,63156.2205836748,44314.22683122326
2023-06-19,81766.90774944905,45064.94313784186,52845.63942709127,53455.380315420975,110733.26804036653,44898.11072619023,64013.19310861484,37266.484476724596,43918.02967123058,109789.29362423382,67057.65859758963,56569.05059213339,77004.9400119983,54707.90017196047,71306.7618044318,47505.58626040516,42405.323718950465,26280.34736817586,51234.69073897543,31335.842521500683
2023-06-20,69017.72323950403,63321.820306619695,70828.26885454824,51070.84275155762,64534.6554382561,44991.30140242207,61833.056392410224,37343.69988544909,44415.51199332953,70015.52744278283,80252.55641973329,58632.8517924518,110889.30924200713,46351.034803831,37991.53600397256,27016.719895781644,28319.288379729023,29109.772629581992,46525.76327123685,30528.386000646216
2023-06-21,93127.79290396244,54909.64216834357,71440.49101332566,47853.24836723393,74457.30119268736,47148.79760150241,42321.469941611176,36117.87405875559,34037.44334849837,90104.84646616444,89035.76508696275,62258.66643056506,81288.42358686512,39405.20836795994,55660.31068638749,31009.168884974937,45746.68295071974,22254.327174859787,79879.40422561725,35537.18029064579
2023-06-22,80646.00882836134,77226.07349013221,72290.6243514253,65179.921632452235,97458.87752056382,47474.47092797239,49869.13999432397,43211.66239165875,47191.069494977535,76937.67622958988,75421.49537543752,57697.63623852023,85621.10878473001,50884.293122440766,46497.14501767614,36683.58438305082,48814.40342161259,35691.197197005466,57518.64647123705,37054.54030877384
2023-06-23,84571.87421044729,52544.16621231106,120643.02119382186,80818.77342550764,116821.26315782576,55954.991095229714,71379.70622904392,75566.78535359114,43755.43075181444,108726.55107720633,91393.80153955777,67429.94798612759,133927.45082182472,65794.05945075653,79836.59033692638,40141.36682084502,53311.36235964933,41700.8596036807,104910.46053077397,47934.776859427744
2023-06-24,116721.56474151698,78560.5989192559,94251.04215642916,91056.426943101,174229.09647762697,84464.61551080113,115087.03957159402,50701.64542252014,77577.98247835622,70234.68541019924,101897.65243645442,124507.96195279174,255696.6222925816,77626.4318584962,81877.06671943089,60318.185844115615,24398.750250817215,44462.89389719974,101457.35265230079,54334.92239447488
2023-06-25,121138.6700315797,50851.81871853322,112170.14190263515,80631.40856898043,156760.36944220468,46267.01407668667,72596.06953617427,38865.494632766844,35378.914146401046,46955.527577770066,77823.78450382689,77653.67840429283,186304.30683603493,50034.09827940117,62614.89378073273,48280.65933794647,18037.359393735886,31693.33347094041,74031.35995444094,31526.96404807211
2023-06-26,116988.03983622022,51195.719548905545,66151.14957590254,69095.67749617886,59351.74805879197,41090.524089464016,59387.9234049718,33052.95969747785,46767.940241851786,65561.92034723326,81749.3017424414,65492.96339490041,99986.36177221646,52434.98263170048,43483.55656535221,30799.75603518597,47455.77195754495,25301.39612100743,57785.45757420296,38344.965409351615
2023-06-27,173709.2468957439,124677.60688118165,112245.21993541258,102809.32748296145,219990.27950872536,95133.11903875896,93259.18461473659,112237.17006489802,67712.24376284781,135379.0080812929,149190.09682010894,127446.37251024111,207500.80761102526,98513.29803895156,90956.12692352574,90946.8061143211,60984.724544611105,67639.49594144466,138204.19638769177,80169.5842555606
2023-06-28,173036.75021911014,122802.7257465236,149468.3622997745,123650.03234719591,188403.2978922508,98577.02238998174,90793.00492200731,81922.61191809572,112904.37632475987,141683.2205607924,158122.26229443465,103191.06092880716,236266.3647748648,87125.3280215971,128455.10694960962,93482.1305391736,102685.18619107053,51873.87337779237,130478.37856826484,71868.98650484855
2023-06-29,199699.67312328317,128034.78334412607,129874.05255942026,110206.14577394197,189854.74072451706,85316.60491451235,127379.26082094564,93162.24792079808,93610.47410087496,209556.44252691354,132477.08918052362,160557.91835837587,158955.14879833595,90891.1461608498,156539.89970127455,81184.47215553003,86891.11226417274,72911.85771730787,129722.78128304271,57027.45141837289
2023-06-30,147877.57786510716,76972.34867941106,81195.50294091504,72781.8567870296,84993.72531801523,68360.62462748094,54656.803861985914,51694.925997032406,42141.22446134568,164541.7253426999,80507.94869270021,66239.27559134991,142879.64620921822,72916.96372744246,74370.48548940469,51198.68415965715,52053.54545859678,56261.88085555587,91984.33713174699,42655.82778365887
2023-07-01,173093.42860878276,99165.70533564522,119565.290011567,79300.73981616553,195077.4129103017,68303.48595466951,76658.5009174599,57110.58111587188,55516.33474912802,83322.32103940914,165492.1494387974,97171.110020979,156851.08002059523,85056.92819029935,71275.58732982434,45845.86151815732,22373.52074440357,61658.29150661197,96595.3695231156,54457.91707278886
2023-07-02,113657.76640274405,60873.238269125904,92651.43146682181,87238.46478203098,77451.39369750193,45603.339498916954,59051.55995680188,48598.575224750704,52262.9219527381,34960.7212003209,84127.70579851767,52860.001226137705,149140.1823358118,57776.39542844994,66338.03899441783,45526.52364190637,22352.841965092255,27972.61056049119,65190.75591357316,32714.739539768234
2023-07-03,112469.7124097248,70874.3216441852,65965.10714965443,61286.590100826324,107673.71991680624,54760.31611625492,68663.46482336125,66817.8473615058,47604.86207198009,116476.8935180717,66112.25095765179,42943.96797479945,93736.0827530234,60602.430959794634,82295.23069724524,41952.33485398171,47002.67835748712,28684.333454951502,71916.38513125031,32514.406899507823
2023-07-04,93616.0799305383,67963.59995627584,83791.25166340412,53637.192821250974,64959.946770447845,49450.29621625611,47641.248629527014,53855.0492747999,37998.207936162325,103133.74291886564,92937.52257008816,61962.35386515984,106310.83551181505,55546.39862213603,53550.76520371112,41659.98331002168,31969.44739967817,32616.50659388645,62068.04687832919,26282.130392330087
2023-07-05,126489.74891913426,68661.9168447952,91346.98294486369,72214.58518646589,96661.39564817927,41744.22609798616,35401.14841845978,38941.63096817388,41041.007978163296,69877.224029693,80960.97643977623,54178.80764181243,103492.93482800864,56254.16891527825,71460.89368615096,45726.69317426078,47111.077003447775,31773.834888872647,72214.63895716736,39218.20034876307
2023-07-06,99179.81047042926,74640.02450917709,101128.11497109917,43036.5692947318,98254.80579847624,63490.86695128454,61651.66477806839,53062.94515096336,48922.03031367488,92263.20370923594,89897.85598427091,46805.754784291654,54151.29398317025,49048.7778688898,51889.13190954185,47187.17727957594,46205.73141251212,26762.992248601004,64955.33283622147,38414.75391793341
2023-07-07,90405.7701121101,88723.575828798,107693.10328746888,54911.66310290052,162089.40849155036,68975.97106406593,62425.84141712552,51269.74291531091,54640.85794100319,147449.25969117624,98888.02414408361,89401.42758556252,137589.29062343857,83681.04477126364,72593.77064245006,53770.82587484586,50313.52954108946,45037.30372076876,70978.27098759085,35075.90571773621
2023-07-08,122290.31587752781,135639.98878863573,141171.4817455416,100717.84237907603,168215.7121562345,69121.52250091551,80557.19995127255,49669.16562432152,48783.27577317249,72123.32874043197,109091.709990871,133027.24442449948,212702.0084211403,78726.85880316694,92412.94022234477,67170.2072859427,35552.14970786989,47903.650885108036,133192.32943027103,56033.72820749219
2023-07-09,179221.9668491808,71326.20666575171,61343.22732168402,67043.2600268583,113280.70587746457,63177.23259343889,59442.44110471265,60262.603423754816,39929.11820069268,38927.092060132505,84399.51856303574,88623.18598157266,153661.2958365654,53162.62458139009,67122.19690656613,57222.67034915866,15468.122621858833,50116.8842748616,97298.5013334664,39433.917730144116
2023-07-10,129066.97877590734,59761.65203730838,69593.75933916097,60227.72690798645,83665.84645484776,48484.87985159774,50084.77631818021,53683.68683786122,41503.606203559146,100852.33464654136,59729.402296323846,58260.40714505173,96523.04163908963,46828.04989640033,47903.15711717362,41300.24992997029,44879.732843372716,30155.649098932063,75610.98662317735,37808.03928104601
2023-07-11,82039.89261058928,53519.360567632306,61246.2696025014,44506.9093011894,119568.86411090789,45802.61178669465,57984.718342584056,50871.20750400353,47371.30971533309,59415.10834464207,71917.31483767548,58894.35863228387,136893.1998226073,50555.09134249975,45944.04970932054,42805.61048958978,54524.86995131388,37097.758567370416,58850.78444465123,31303.992407738424
2023-07-12,83081.11081209815,54059.06427517165,76706.07898718324,58826.99086250379,107690.60281569208,44965.422221106506,41374.02628725333,41637.85999378266,53705.77272669832,88819.78131481634,81305.12604763862,72426.36551480531,108185.38717719636,42484.58244847122,66053.7887108886,41614.45974643554,55911.332761196994,25971.75695394354,63262.81103317461,30922.169518859457
2023-07-13,131625.8979890084,55054.805366619985,72016.38530184425,87660.77859834614,92829.62895544802,55107.142431447275,51918.510268662714,46287.0644014598,49188.06207151982,119806.39517831375,111808.73192370632,79578.94643903687,117443.78688481411,59617.94360312173,72193.6541017134,40628.7209994608,48865.42081481075,28559.24189983518,88914.46523370236,32819.03777380141
2023-07-14,92940.90962219964,72665.1369926261,95857.34658905516,89126.7777254501,119182.2891105291,67607.40714624859,79116.55580018443,67204.65169408907,56206.83077028041,121683.53742647367,102914.51214519118,77065.41777926324,166755.3574071008,60741.98974703386,94719.58860283873,61582.74402652153,53606.49137720078,47774.5284186376,82236.23195792909,42420.48273738754
2023-07-15,135961.96007140592,94997.2851315065,154467.60345450105,90713.18484479963,124162.91567115118,69454.61427305326,72178.91807991624,71933.59206105677,69158.70504757,59818.379740946504,77585.10307893396,93482.34907317831,200379.12166355574,77317.73689834197,113231.15140733881,58323.81263088256,27235.934263478364,57797.818378724136,89221.25314418737,53049.59571349164
2023-07-16,143850.49869759622,76762.9212141737,82202.84149008004,61697.35204188407,144007.50265307797,47567.0885215715,45973.85464711405,47479.50959272415,41008.75202726968,57929.78237762244,85647.11908095641,73780.50379668074,114537.74179083252,52398.79252275619,64307.48394761652,51628.37477532573,21812.4870840822,30814.569413547797,103023.92808103954,40903.16702403001
2023-07-17,81136.519065129,63629.91613395272,78955.54424612202,54071.153004314394,63621.10415741266,48402.38548127722,58893.011939309385,33531.06880007373,38922.867194332845,107877.9407411147,120593.67643151668,66996.94437682036,57843.30332281723,49242.92942918161,51851.55238255713,42255.219908912324,46585.54666087323,31668.913967384422,64655.56666890001,33586.7018139171
2023-07-18,85404.07565031669,53507.559508554994,68349.1299700982,38899.79272308912,106812.42630203851,45656.95788803595,61471.18145066048,43495.077874146235,33552.22953087455,110711.37379148662,84738.30622122748,57595.20936468367,86037.19228902523,44846.30521893176,66455.43391182391,38583.70114590262,35292.677175574514,24093.649516865033,85062.48201499965,31192.030086046605
2023-07-19,87355.10275688746,75219.73059913817,76279.4930214894,61816.46112326096,98631.8324773033,41551.48268191587,53378.68204149069,54279.080255522145,33060.44488935508,108409.8905908576,67481.44235421575,61133.87627035447,119650.20655969618,51016.092011406356,63149.38625597811,40696.12202929917,49537.69646718612,31294.039390874725,52585.761735017826,33441.80082972634
2023-07-20,102979.74165449972,77278.00274754016,79589.54232687119,72127.10734578765,171152.28143670145,43149.017001333166,40692.50334076122,38917.50844169679,45679.705595618325,118808.4042786984,90424.82614218892,83294.21802487024,98870.44209547272,68892.07744494223,49978.402059688575,41673.41994147069,67000.06072930363,39284.8474677734,76906.50350033942,57408.099732664516
2023-07-21,161900.07664134895,82404.20095269306,106606.27781878223,59377.17942014016,98737.21396888439,68454.06684374191,79556.6964567222,66068.41402306198,55343.29369010493,138636.5366682658,89564.21955269502,100533.7606599336,158351.651378842,80567.08845066644,61556.63981224702,42671.24708097575,56072.925780738195,39318.16024534535,124418.45171672046,40850.389404353344
2023-07-22,169179.90171405705,86201.4608632237,136993.82205996203,78903.89720036526,171675.61386054987,50830.88709984135,60532.49769785385,71333.78183369504,68567.96131137153,68767.81113671738,91822.48001255555,100981.88206923867,191517.61911581637,77308.72159742712,90759.2285583888,68532.62625422774,24018.142940087513,46163.97762706961,100036.01977707774,48182.24669026347
2023-07-23,144131.72162184108,79753.66686076166,112159.01407819473,54703.60482771242,196732.0771219587,53699.68570266069,63808.36494726347,57775.23561631732,50490.77176560958,50253.45703119668,82171.51741561889,94071.67236842035,185612.51554915076,55715.650988796646,61097.59095035816,50380.682894285404,18115.603067901375,29979.013151613803,71780.9436928501,69953.32061004479
2023-07-24,56470.9511797569,65245.88932435217,77710.75223766982,49160.30335157434,122000.89300961679,45078.5036812984,45286.86925204073,51303.984847472864,41708.237827499484,86891.15815461188,77021.80679971051,57203.220785020574,92855.28345443658,56352.022244409236,54522.507580226185,48676.01337707563,48667.17491456719,28299.36665194881,53542.7035290195,37335.43203043165
2023-07-25,84742.73843137511,47731.89250347618,78740.29759509285,56478.60614194128,77814.66202092978,53965.17520396412,41774.54484984235,37979.53186407106,42506.110632777745,70436.43102459238,53294.681177449085,77772.30174646585,106106.04364125381,56344.4819154462,63498.17992442822,37187.34938030213,40449.02518476555,41161.9007612791,75835.7302258593,26558.44299094843
2023-07-26,75357.63393126638,63920.65538266017,62035.25865325134,41589.15577319343,100905.77296532776,46041.858059472484,49986.49847162511,34385.71292379398,40657.55482336131,78131.91531686598,63826.19432807286,68547.38595114363,113326.86362711551,47168.55396062867,63760.5505456304,59498.39315069222,50705.99767953803,32735.144271065434,58619.49068730539,41042.94764590103
2023-07-27,73254.78300898567,71383.86117939847,78471.64547968446,69473.14808129045,101461.62907739676,55825.55587315005,55149.27394153413,43647.78159972892,46384.19872591056,93122.75870217386,82072.60845049123,115088.17928620537,148957.41551725593,54507.56538348939,74180.64969876259,42670.40133025796,41532.94628392452,28788.79419429958,69421.60217200199,32168.319762015686
2023-07-28,98096.90959815372,72794.80379850433,116116.33527173108,88388.04075043128,134066.7873573426,61101.16643372479,63355.120397007086,69066.47109000791,47483.85407335867,127129.92212269604,94966.55783531349,66951.54914706436,91369.7820771759,54930.24739138325,52938.49183716237,48733.12300243294,65964.74087863455,40202.7048391711,71059.46951274073,54450.72398052069
2023-07-29,154368.47018145,99660.74167616108,130433.53758136481,84757.95796564352,150851.85808222392,70541.14442425557,88877.27260609208,61601.29238341791,65078.22858685358,85123.4429948068,123833.50119038684,82964.11903588439,167875.96106818737,84932.52726547942,87310.89550589776,54331.64910693938,29788.496711161726,36773.90836731997,129925.39004230576,51202.986983189316
2023-07-30,153296.62309875098,56838.00868084552,88027.51409206283,43763.19939060329,130110.5044360822,57339.70908701529,56225.57588006392,45279.87993822032,51645.2225847065,49168.80305191793,71047.81012732764,75551.84961844062,168810.2624054735,71730.38484550349,70988.74167509822,36136.12923468576,20262.908699187756,30629.719500210733,91528.04398768883,37148.47781039244
2023-07-31,66338.63643655581,79453.64896760863,85872.17348689685,48990.1687078665,66165.9359831513,45244.60445008767,62323.157996620015,32515.52542674731,35781.03260518068,108831.78233596052,85776.32850022787,65473.82340596809,139477.28238383983,51508.07267805034,42326.0080021218,54767.87592794174,39443.05153163273,39890.28289831862,65068.63255042064,45775.235108307956
2023-08-01,88645.3617523372,77594.7356304318,79593.23549097207,70946.78148412,96042.45709765342,53436.9578581979,54862.275830357605,59182.34244855811,40100.99479847736,109374.78724211875,61585.75525314656,84518.47616040027,103746.05660619962,39191.24269931999,48662.80521283247,52823.93677203731,33882.33358217559,30629.968575580202,53299.80066984483,38008.1008325319
2023-08-02,83831.16368723499,63677.89303966595,95103.72564510837,37996.535952184706,109014.95311838714,44571.27456282806,49198.3024186128,53541.75282886583,37863.76446374259,91492.81743635162,105462.11503760391,57353.86034233747,97724.55072581366,57623.97488859366,49937.99220482806,49078.79023566471,63679.68298790677,45834.741449853725,89180.23393072803,43135.080758017604
2023-08-03,91611.79855551136,74655.08895312867,86007.38731516644,60642.81113370757,99163.92534885279,54927.30170520781,50479.136788759235,55997.03976204999,40643.0119783538,112088.77450105986,62911.82252505375,79124.77616407358,129987.69934488327,50739.627044345805,61049.15140789369,40176.86167286015,46189.761929382345,34526.77610380863,68147.39168706717,41562.18750997289
2023-08-04,152523.9098191871,57885.74879238521,95759.50765627192,65401.58177241119,90791.15471252029,73585.10649883215,54913.65409102465,71951.79100907533,45611.57676657537,119758.64189214559,86898.89222147326,102706.46987326475,165513.84907897882,64887.984591713255,99662.7797361808,79091.73263157008,65574.43641641633,43332.130110003,74668.84624231992,44467.80231574051
2023-08-05,192250.6050328962,81490.31266662022,122524.00205646038,104253.85378108502,224763.73481814444,77425.45971306134,86848.5967930121,76587.10572188465,77904.72355881921,85653.10369950735,127783.55368482503,108088.66172595709,176357.71873974625,82256.20703479377,121243.70459373725,62290.31067887724,28603.940962406316,55305.26316830176,75966.54250381183,60531.052821100406
2023-08-06,172892.17030709222,71175.3819976589,53039.61316214726,61148.703976694516,147790.3101349537,67905.07090380683,58702.83233951234,50243.36845957169,56797.79438950117,57099.70585384796,119143.73556741682,61425.09633816403,154830.93308123524,59336.36434040929,56461.539465401926,47650.347230570005,19665.387373885005,23750.47064838638,69273.68906946431,50542.72572786304
2023-08-07,88248.03983097275,54234.835616767494,81030.63509346869,63895.366417227655,82399.37284650734,44859.76312032548,36233.75861235513,44303.83302378089,45159.08112202477,75373.40221652064,82390.06935532489,79918.18983758868,132301.6266615996,49457.78289333137,61682.47951642171,55393.0965375141,41783.561175441406,33692.61061220158,52514.39808201258,36622.19604209274
2023-08-08,75687.1425827637,70994.78199930827,39451.792316336905,63451.50247791382,87807.06717370787,40254.78974708678,47835.39727280716,40927.33156977374,55682.944026114405,92887.48392297242,83027.04370944147,74906.64957640812,149432.12662390264,46866.95074471975,59922.602462432485,46885.50991033633,51335.83657356152,31177.107633095267,58444.01339128386,46974.32713537152
2023-08-09,88933.02684027207,93514.47477273183,57959.10786365151,83406.21610777831,71104.00497501428,44648.6262163358,47611.69777979965,72952.37338166364,40839.332691300566,128559.45823355905,80148.29887533562,71279.1345245826,122944.2800364145,54477.218211092666,61643.720182050296,64540.84311382155,40603.71413900928,42864.98344108433,78094.1485919479,42322.618026976124
2023-08-10,104043.32497184222,57562.82200522214,88575.27472012205,62264.404296514025,83348.1397415661,57496.406249837164,76588.35519125524,54094.44561325565,74555.41082478834,97654.45884586214,70862.06421518968,70368.02470555641,111318.3703205711,53939.982468745424,65210.93076026162,48897.14872307733,40254.47174162852,41419.41477240806,68161.04440591732,40088.97837406509
2023-08-11,127404.90894233501,75762.13747922106,110531.23029825266,85360.51214872328,115280.01166812397,70055.38340047204,54498.51862904585,56511.627985396175,53225.04402295708,135871.77907541476,96444.28446892752,87751.08711367291,135348.5403375667,61618.702326170416,79718.59115505985,54434.987350803676,60157.519472928376,36020.66040200968,95892.24745913518,50143.21196018623
2023-08-12,134781.91169159164,103430.35573882471,95145.76265082746,70767.61379319409,237373.38645147093,72543.83379704607,64813.96435444847,75288.82970095031,65726.14157917349,74618.48097099575,97044.45539778116,94782.57987956521,216172.40417493018,73446.05002698462,114738.81243682734,59704.07845480698,34529.500168458544,61368.00798625584,90803.26134783303,55944.80520525177
2023-08-13,131651.30885571847,98572.04618884397,77477.78899442595,84121.05545110573,118713.94119573667,47237.640120814314,75434.9919433409,44184.555678363584,44367.94818780658,42332.85907816001,72373.40019248564,80796.19639523493,140615.14431539536,60053.4810955619,78352.38688724813,36504.790944375425,31999.757832794636,35843.32363098565,78317.14410058346,33326.41662866472
2023-08-14,96174.19238932364,52962.83765376256,96018.10546627251,52514.86346980038,111492.37886317154,54000.11235166008,68423.90859224353,58937.95748811545,43988.62453138957,102562.9800036938,83764.81055172106,63357.00632463288,106580.15845211661,51425.19137999084,47184.57876699501,41453.310052859204,46529.413087945744,27952.03192060757,93385.59339004238,35312.776902322534
2023-08-15,153756.09991779338,65713.39187467482,67682.80470363837,52490.2276752002,83117.23999000719,41081.99517283212,46247.06216844799,39405.677598619564,45982.58477149074,70332.3429872734,62448.854733921034,52710.559218287744,78258.39819348324,42839.13331069127,62498.23633755217,51013.09462539638,47365.81288920795,32567.894431764456,61345.00729706736,35971.65615738655
2023-08-16,141435.7407395601,90922.16226606941,113958.01704969663,60921.702493821525,104652.62661608317,57917.80519169567,49929.24131703007,50850.632234629746,41440.505109862475,85535.04120813,84523.42493180615,53958.8028297574,139145.18560054948,60532.30438969943,67288.24839427047,49240.65864176459,50849.381562491195,32225.72366201238,73591.2257558666,34185.83936826832
2023-08-17,81904.28035526985,53192.054854148184,82148.81342100512,49501.66868629943,101424.6535411289,74976.04285163042,65179.60127879138,59101.088882835415,60339.808922924756,122669.49709473843,67742.90861922137,59917.006563410745,85940.03494295875,40860.2280975537,64402.450956272034,47119.896769709245,38328.002638958096,45745.80156150665,55776.81547082195,41028.87913759433
2023-08-18,115250.26886603792,70385.82509982288,109430.59251114873,83400.40687658821,157521.38395134037,69083.48668677245,49099.31766034959,65399.15700948117,57723.86171417416,133906.96743858763,110440.87724966665,87850.33163132728,124772.4155327173,66840.97496181003,91928.85469813072,49262.822865641385,49273.64377158609,46364.4139534443,117094.52606254413,48306.15245878435
2023-08-19,124222.19929343672,92634.80196414786,152886.7349602773,107569.36708726753,161342.4382090275,76991.79929212577,60458.28010546556,70814.44320467726,66016.33018276254,64143.9494378265,109938.76680198597,95793.41842537522,195727.8716802247,71082.46228995045,89081.32953702289,68977.56661719955,26015.548769206784,51546.94064043612,94854.36555381172,62450.15047030437
2023-08-20,113533.59907420365,68731.19873302158,89579.68334944035,72348.20402649202,96859.02415357655,51039.91613964635,59659.71615821053,52660.4482846893,40748.3458324513,55385.84124674178,114451.30559276653,75294.73029393912,223921.8510983276,58795.84297802713,67335.11880581734,59466.69917440044,18765.774699795806,43757.63360060046,92766.33454410413,46228.44773281478
2023-08-21,98217.92569301899,74988.97968902891,64260.886521930195,45698.934541691415,71584.97943635841,39707.5471976664,70835.39362827667,45282.879086196954,44415.36137516323,92715.70126704648,82810.32199397821,68747.17380215129,93315.94737769869,56300.57858786482,57783.83095593393,46850.2390831646,50470.9117542958,39324.19352777514,66092.02697198153,36957.84742737141
2023-08-22,115424.36248958662,65749.56839663349,72259.80068383779,56639.80447599285,83385.38163102444,44345.5585515508,48831.48467436195,40047.14028324144,39065.039021071956,90757.45136411682,93426.55344536495,54829.306726160496,85458.40827517527,58211.863841305414,38805.75716372911,43278.277081225286,44522.53264083489,36047.46851717117,72350.99960579658,27508.84975236778
2023-08-23,79865.59168996917,49424.35494275222,77500.44843119029,69499.55880307546,75422.73708711725,44283.288295221595,56657.51105312008,43341.02911049476,38169.15433913687,107939.37170306004,70530.72869561079,82884.45627143617,92831.8206025688,49442.220825987,57135.080484598686,38909.520309352316,45399.97711060414,42535.902230822176,77404.80070815413,49837.75018434123
2023-08-24,85725.98598390065,77025.09601539951,65278.068447851205,47004.43952996333,114717.57911733995,44810.33930787883,71302.69623616576,63520.77019612721,39163.785114166836,88831.45612452696,85488.12241526028,65176.51015118409,159373.61549587682,61008.173786900334,54587.672629295324,54514.532790454854,29631.500199600745,39128.07938827567,67517.47732136805,37884.91652584696
2023-08-25,76686.81041320147,79471.22541583166,97928.32663588319,66943.9045511154,117545.17577545477,81436.83940128375,104524.9156649574,60246.859771832475,87445.69696564907,126721.61457023193,89042.46247843417,78727.4969181044,74042.74883340498,72325.82645580427,62102.08868573717,34318.60734406074,84993.76481923844,45102.16234757074,109070.07214982335,47559.85032091224
2023-08-26,165677.83140081674,123858.09936987079,102561.08244448308,106110.5589192993,306556.9315037567,74311.96221355037,75346.29296335793,61082.18263754916,60396.48986889814,64169.62681898213,111551.81472953866,104646.14720365388,153923.37334140754,62469.73700486989,110295.46257528831,70958.78289901404,26967.414276029565,61558.78632881227,90580.85882393437,51749.51077565879
2023-08-27,102526.90243010374,67614.02347397551,102698.42584529419,72197.84063814908,93570.72808082067,56776.11417285037,62509.684125039974,48233.78722050357,37190.723672494954,38488.30507585751,86337.93989767789,53218.01700331823,264004.3416376623,72686.56408125555,71031.23607973082,77633.18047337064,34568.72191545666,37036.56864062941,88725.19805783147,38078.06171483502
2023-08-28,81702.16795057729,58719.7377767578,76786.98926635922,64329.88570614896,101647.90441729396,47631.09291532004,74323.58625674773,55223.500067543035,36801.71569072736,79557.01817474407,69402.72806583454,55296.416682301526,116836.66132087354,44365.13663991466,56420.26426027083,33754.43893987427,33755.80801662143,32901.072103984756,63272.793838685015,46789.245718308826
2023-08-29,73128.5889721892,69308.28384636817,70291.2597853754,79493.46376947864,73268.99298425255,46777.17914518164,40669.42687191456,49637.68110174208,39687.93058703599,120301.93593347179,61698.40822943331,72200.92701359163,77714.17722219057,53571.552090448495,49772.10307773871,40450.30347022332,36574.64695910102,42355.27440770436,69323.69280809311,44007.610943481974
2023-08-30,92001.64375416415,76224.6585564284,76714.23336583536,66461.98345385103,89224.38036108133,56786.664649598664,66443.68432671641,51550.841166133985,46533.0356530505,102965.41980020526,63181.473870686365,48169.412868672545,104016.32778486203,56536.6529974449,61022.06360361207,44575.194849843734,30159.20140697456,44104.74762889433,63958.76148459518,39713.746583296655
2023-08-31,67367.86684617121,76285.93589647519,85660.61279760476,72467.72481863605,108325.33880414702,53196.84958921427,49544.76011534618,47363.79675295701,49198.77423371737,79935.5993598126,56990.015177480265,82632.06198560042,112497.84174312023,58879.59321044532,72512.2124502648,43562.97169830388,50527.090619407885,35296.17620631274,73670.13119680033,38175.71864838846
2023-09-01,79396.8588339472,58680.09204979365,101256.93117343282,113575.45621977092,69601.45494742076,62922.46574620789,66270.89500999324,60307.03369127183,55529.706910979156,84990.86430417767,78366.35766934897,97674.81339866057,147611.22351953175,59347.45795587809,58848.54025286363,62138.7991601413,42924.43652790738,36176.188175940915,67271.99037390342,47754.109335199166
